DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20140104,231,65,358,15,318,14.176518395857018,39.965870342567825,263.85761126157513
20170723,456,54,222,4,543,27.494834507092786,76.6769234602289,438.8282420326783
20160913,143,78,317,7,738,15.582933503097989,100.19707227323327,622.2199942236688
20170207,934,85,384,3,537,46.794575858961,52.87906186194464,437.3263622790944
20170326,829,64,435,13,994,139.98898133001396,104.69711193243562,749.3139067375505
20230517,527,15,854,6,489,43.5820829305587,59.81258838370511,385.6053286857362
20190702,727,10,354,5,229,20.999098807962906,17.61732354851353,190.38357764352355
20150211,775,71,175,10,265,25.537136299038384,33.326955069477485,206.13590863148414
20170510,482,60,331,18,910,102.6426150336281,131.1925732531316,676.1648117132403
20230405,576,8,144,12,203,28.97486635384827,23.29433201164525,150.73080163450646
20140507,811,100,987,10,996,64.88630139023358,97.7274583643186,833.3862402454479
20221231,962,43,921,6,481,68.83076521264637,37.078236681974374,375.09099810537924
20190213,532,1,455,1,355,26.179704763494406,36.78749775168787,292.0327974848177
20210522,471,88,510,15,599,64.14393067479973,81.73230385300012,453.12376547220015
20140708,834,97,425,6,444,20.477465359243613,55.57082074446423,367.9517138962922
20150803,495,43,309,19,753,62.42795868051784,38.02237497073086,652.5496663487513
20180401,407,99,204,5,500,57.287479536951494,57.63882762579266,385.07369283725586
20200906,204,12,770,20,563,67.95741771437997,43.89528002596084,451.1473022596592
20160413,667,16,691,14,618,69.47516952775801,86.65053676286358,461.87429370937843
20190921,776,41,535,15,831,31.362221433313707,64.11415261623415,735.5236259504521
20180111,784,19,552,3,735,67.08784773185094,69.4270248433586,598.4851274247904
20161216,39,41,568,10,679,69.1121623292308,88.80180169684235,521.0860359739269
20220212,500,57,713,7,284,10.686458799423226,38.02050093190121,235.29304026867555
20190816,633,81,448,1,854,95.16255887744713,66.68581584097247,692.1516252815804
20200809,120,6,192,20,247,21.824767735713287,23.03121581795975,202.14401644632696
20240131,178,8,289,6,444,16.248551236484168,47.94331820535083,379.808130558165
20240216,835,35,444,2,274,24.306180796788407,21.365665051247653,228.32815415196393
20150426,977,80,596,7,104,8.378735500086087,8.012218783588155,87.60904571632577
20230228,661,12,763,5,121,7.964908854916276,11.742097463553359,101.29299368153036
20210507,464,28,463,9,886,27.67932416706127,105.94120621061266,752.379469622326
20140502,200,4,132,20,537,59.37320681393651,48.67554228133022,428.95125090473323
20231119,278,74,515,11,874,45.01691150958295,117.15342198714059,711.8296665032765
20141015,731,59,485,2,288,37.40235666071235,38.41611336309163,212.18152997619603
20170727,511,43,744,11,900,74.10140029331,58.7395184847023,767.1590812219877
20190101,877,60,120,16,766,109.43556691842328,58.31367453998242,598.2507585415943
20150119,687,38,812,6,397,53.10758688481602,33.70646645646539,310.1859466587186
20230211,765,75,442,6,691,101.18783319812005,100.36756064063194,489.44460616124803
20210715,280,99,510,13,972,52.280452994849846,91.64656427569642,828.0729827294538
20210522,272,88,743,4,614,48.4826884713829,34.926072613926856,530.5912389146903
20170627,770,87,688,7,670,83.9450514300239,93.62751960203663,492.4274289679395
20190227,613,68,615,19,148,5.289338148507852,19.123850733343872,123.58681111814828
20150520,892,42,812,19,880,128.5000825272447,58.23958286436527,693.26033460839
20161115,490,99,161,4,373,37.27775438404939,49.48719933002703,286.23504628592354
20150324,789,94,364,7,501,36.87263787993519,41.7587766034724,422.3685855165924
20150819,719,73,31,7,169,24.69531327420038,21.46192031175879,122.84276641404082
20200316,882,99,406,13,919,30.565469260555684,113.28274698189905,775.1517837575452
20230415,677,88,66,14,756,49.14542404139625,82.9732600734902,623.8813158851135
20160611,930,15,204,6,614,32.81889448826104,67.0244585639646,514.1566469477743
20171222,999,87,962,10,530,69.16321595999591,55.772958179701355,405.0638258603027
20150701,19,30,425,15,826,93.83636164290984,102.57879180205136,629.5848465550388
20140511,349,85,937,20,512,13.888239323645257,75.33044564754736,422.7813150288074
20211002,116,34,323,7,313,26.28426316188715,36.189602944776446,250.5261338933364
20190930,621,49,764,12,919,137.81686807982922,73.87942093008496,707.3037109900858
20150914,724,78,772,12,771,58.13919211169597,56.26857836783642,656.5922295204676
20171210,55,2,672,4,603,69.42083549355186,59.754169384900116,473.824995121548
20140731,143,67,749,13,322,43.267337024749686,18.90673030825072,259.8259326669996
20140624,504,84,861,11,856,70.71847085275937,63.38563428530574,721.895894861935
20230625,934,20,579,5,950,23.435657729353316,64.26796816505859,862.296374105588
20140418,410,64,168,1,118,6.6264368963992375,9.622999757980233,101.75056334562052
20140525,156,44,567,11,200,17.749836642543855,19.48647468729223,162.7636886701639
20160329,247,56,799,8,589,21.986149901045433,86.93733488577901,480.0765152131755
20200818,859,30,128,1,532,45.793899505993416,55.32836680484283,430.87773368916373
20161004,879,26,138,13,105,5.45642293430928,6.6686038154309815,92.87497325025974
20170520,464,76,639,10,172,6.520825042626025,17.425236800435457,148.05393815693853
20201222,3,31,592,6,506,66.98031567161628,43.03179840773101,395.98788592065273
20190901,726,72,725,6,617,50.50406005271679,87.36873341728914,479.12720652999406
20161105,306,89,614,8,805,65.26810502797034,44.372116591886765,695.3597783801429
20190929,384,8,605,3,611,19.3717958226082,44.969028510952334,546.6591756664395
20190311,15,62,963,9,450,63.716883079834844,62.470767489063185,323.812349431102
20161213,974,17,793,15,817,59.73960210886112,81.84487134106499,675.4155265500739
20150117,949,50,330,8,129,18.872829279912033,15.702551949678135,94.42461877040984
20150826,413,10,468,10,209,10.103128476091959,28.767557817786304,170.12931370612174
20231220,303,37,801,8,915,99.67815882885895,55.03912491722946,760.2827162539115
20151224,688,3,563,15,546,29.28966585337041,39.299864188695935,477.4104699579336
20230131,971,58,540,6,873,112.12795091005005,129.67725051372048,631.1947985762295
20140708,441,64,237,3,825,88.97357635671906,100.75554911652291,635.270874526758
20181022,342,15,284,10,941,25.243312327198726,57.049639680407005,858.7070479923942
20181220,795,46,397,2,910,67.07201568556552,60.038264070821,782.8897202436135
20190416,483,21,718,19,611,69.14452949240017,72.3133587002475,469.54211180735234
20140415,247,1,410,6,674,83.51127193982393,60.45092643170296,530.0378016284731
20151007,287,12,673,19,880,85.49944629540546,54.532186850443686,739.9683668541509
20180718,977,56,296,15,124,15.5589204480756,17.342763156974645,91.09831639494976
20150102,325,4,851,6,626,33.16502251446625,31.83687779162706,560.9980996939066
20150518,559,43,194,9,885,86.93334661308454,115.25036224447132,682.8162911424441
20171130,205,80,881,11,611,42.16436428591587,73.31235283799965,495.52328287608447
20210526,392,31,208,1,206,11.241298562452627,11.81739447053835,182.941306967009
20200415,91,46,748,3,213,9.529740779086167,30.158107919149266,173.31215130176457
20240112,907,92,170,20,218,6.2645728983524265,31.07030536653974,180.66512173510785
20150329,441,21,863,16,703,58.16089304974807,68.12658622223702,576.7125207280149
20240311,104,19,134,18,169,8.799074795103568,23.8367264666654,136.36419873823104
20180123,907,71,382,20,266,23.38066176358639,15.835110708484418,226.7842275279292
20200407,251,43,909,4,129,11.945560291050171,14.295617872959518,102.75882183599032
20230413,997,6,66,13,253,32.84958197481455,36.170041006076474,183.98037701910897
20190214,486,64,874,3,759,80.07426862246193,47.62119831469474,631.3045330628433
20160831,618,81,959,10,636,39.01626854376337,78.33058206006883,518.6531493961678
20240227,677,7,376,20,663,61.45450105690094,48.02789741158398,553.5176015315151
20230408,987,85,670,10,362,7.462600418361857,48.71988210579535,305.8175174758428
20170608,945,11,396,3,417,8.524920477155684,40.949993463750424,367.5250860590939
20200124,183,31,652,7,626,37.96672116738585,85.98807631828166,502.04520251433246
20201015,506,87,616,19,908,67.57679407288518,130.40366718397865,710.0195387431362
20180629,48,28,587,20,980,56.46101559184969,117.46528879497619,806.0736956131741
20170301,425,65,275,6,475,59.15214821091185,39.229128250292256,376.6187235387959
20170821,633,58,995,1,243,20.214922639802946,22.394294129002727,200.39078323119432
20170528,113,65,765,15,195,7.350571362314688,15.75489825862815,171.89453037905716
20180814,182,93,643,19,794,117.20709891999334,40.47849173849443,636.3144093415123
20220825,829,90,557,8,883,106.54668364872352,47.22009844379711,729.2332179074793
20190307,665,42,371,7,370,8.951094781115204,42.96970896698096,318.07919625190385
20170809,263,47,779,6,984,51.610532720102825,86.90676959996647,845.4826976799307
20160104,134,80,93,9,844,32.39013383065874,87.51866918797518,724.0911969813661
20221019,273,23,14,4,396,49.83965149497951,46.63023331957547,299.530115185445
20201124,782,3,151,16,448,56.22110740910907,55.40795371552149,336.37093887536946
20210831,748,19,925,2,133,9.13914122288062,10.11773924766212,113.74311952945726
20180225,822,9,825,11,569,76.19315035928587,61.08661088504847,431.72023875566566
20170912,914,45,188,15,396,10.218306558849553,32.521209244676605,353.26048419647384
20170419,62,41,640,13,923,96.76575654195426,83.87278311031717,742.3614603477286
20180626,326,1,826,4,445,56.5297992932615,32.490156208634914,355.98004449810355
20191105,151,11,510,9,828,109.69748801899149,74.77349049058583,643.5290214904227
20210801,123,45,464,8,992,147.49650542992254,70.65588434907521,773.8476102210022
20181021,530,21,688,3,964,80.61939372341827,89.30821286665038,794.0723934099314
20230112,84,20,931,15,788,102.40432308378692,105.27701836766549,580.3186585485475
20150111,766,57,993,8,115,16.68443049600479,12.727922479059085,85.58764702493613
20141101,837,62,872,19,337,23.081871345634568,24.7678588269879,289.15026982737754
20141109,540,49,239,17,145,14.280227452993794,9.391205951481213,121.32856659552499
20181112,383,42,279,18,344,13.075188142306652,25.319427502285695,305.60538435540764
20171004,621,88,43,8,849,59.852174678397,54.352004631553626,734.7958206900494
20160925,255,30,899,14,180,5.447214092316366,11.806729413485067,162.74605649419857
20180107,247,44,765,10,843,66.89918162947161,121.96768482326246,654.133133547266
20201214,823,87,342,3,100,8.40177412280172,6.145745557094413,85.45248032010386
20220729,684,26,374,5,340,46.5914769101052,27.386469719065186,266.0220533708296
20220319,121,58,289,2,162,13.604944009421414,11.275015331947168,137.1200406586314
20210829,725,36,874,4,713,66.70058450247491,44.41354264495765,601.8858728525674
20220314,553,22,294,12,543,36.31149612443172,76.62424358198399,430.0642602935843
20171207,572,40,506,6,659,91.20842022076089,90.94976726671192,476.8418125125272
20150610,249,57,385,12,321,25.103001440702243,44.17355098161959,251.72344757767817
20170416,784,99,666,19,899,46.90683196503528,70.0518068979727,782.041361136992
20230413,928,4,943,6,338,27.896369113345152,28.893191666927905,281.21043921972694
20170811,761,81,717,16,168,7.422906778530167,24.450258022304517,136.12683519916533
20190109,922,80,819,17,833,49.62741804477659,74.09182219850788,709.2807597567155
20221227,705,74,512,6,843,85.5144432731124,79.83239949790865,677.6531572289789
20180408,763,26,635,10,678,49.815367197734425,94.43027239934314,533.7543604029224
20150104,879,71,617,8,100,10.093296656801034,8.502180842083092,81.40452250111588
20190704,726,97,86,4,872,119.97499704703753,95.21259505361813,656.8124078993444
20140710,992,3,35,14,840,25.290214553718165,71.80656285763801,742.9032225886438
20230219,762,93,826,3,119,10.491382861289162,17.820027459729904,90.68858967898093
20200306,432,92,695,4,165,6.738232380765316,13.25477680968937,145.0069908095453
20170121,894,67,631,8,927,78.96846533783302,54.104287612363535,793.9272470498034
20151111,322,92,343,1,779,31.95179462114562,41.20588957913026,705.8423157997241
20170718,849,6,360,14,720,56.32024230866812,69.21840546193812,594.4613522293937
20240130,809,3,542,7,704,50.39399375568835,36.724325081283204,616.8816811630285
20240523,59,47,390,7,917,33.728893253632464,80.15881865481452,803.112288091553
20200929,235,11,44,16,983,115.75308883405037,123.3696708223847,743.877240343565
20230223,316,20,920,14,841,43.91875285795656,67.5299621330867,729.5512850089567
20231128,643,49,735,14,907,61.66372282342452,90.0245174831773,755.3117596933982
20221016,523,46,336,8,998,108.5879189895803,99.45279355426614,789.9592874561536
20140106,733,48,688,20,706,77.8624313275689,104.50577303483348,523.6317956375976
20200422,936,14,473,15,324,27.080592188032696,27.05420840418596,269.86519940778135
20160529,75,83,326,1,327,29.275709832373817,37.074428683243056,260.6498614843831
20171121,296,48,19,8,463,39.862755888441306,39.481520525752174,383.6557235858065
20161116,795,32,139,3,734,92.99100503778656,41.61420878965833,599.3947861725551
20190510,35,35,907,2,741,96.27977915352912,63.61424455492907,581.1059762915418
20170116,296,7,438,18,443,27.4331175079198,30.980265645346876,384.5866168467333
20150923,982,54,566,17,659,64.52480034126827,41.42269921517429,553.0525004435574
20170905,871,97,765,19,419,40.44447333220235,58.9007861088099,319.6547405589878
20180513,474,22,543,4,552,75.04671607517133,51.70535754649729,425.2479263783314
20160129,777,12,603,14,162,7.924175331951394,21.65804886085883,132.41777580718977
20181119,289,97,78,18,384,16.50890729831539,24.407269463795913,343.0838232378887
20220606,382,53,28,15,248,5.8267421474221655,33.57225872604321,208.60099912653462
20151226,60,87,840,10,365,32.62857351051686,39.84969281339343,292.5217336760897
20230819,883,42,44,12,736,52.375451193343636,75.84344309944555,607.7811057072108
20211011,532,40,104,5,603,65.20790668326865,82.26711697997571,455.5249763367556
20160423,859,98,592,7,816,95.52637875643255,72.75596528767795,647.7176559558895
20170218,443,10,879,10,727,89.01804474195028,64.31951319652401,573.6624420615258
20230313,305,15,745,17,756,53.631011824775406,112.7841210904166,589.584867084808
20201105,204,91,250,1,880,70.11803604340444,108.94723631371501,700.9347276428805
20190102,402,29,636,19,785,41.362419715417865,98.79536160262245,644.8422186819597
20140907,328,32,930,12,991,91.61285721992567,72.3611429726338,827.0259998074405
20240423,371,52,419,17,835,78.62177284855959,103.23267803730805,653.1455491141323
20161004,41,100,602,2,683,18.55654521368744,55.781564668783574,608.661890117529
20210217,629,48,711,18,931,58.88420366182549,47.96533941407696,824.1504569240975
20161025,650,15,900,18,229,31.912996439805525,30.44556673555883,166.64143682463566
20150323,196,93,396,7,148,11.381978611261946,21.547054823036753,115.0709665657013
20170108,603,62,922,1,982,85.86975480342666,90.2874816779545,805.8427635186188
20200527,328,43,406,11,801,18.15384980573044,57.29816583816082,725.5479843561087
20210412,263,71,524,1,603,22.116582739997302,82.10237533911784,498.78104192088483
20180618,95,40,548,3,238,9.200296930188731,27.360591251518713,201.43911181829256
20181005,826,9,403,20,461,53.6326255738946,26.897981604288187,380.4693928218172
20240213,231,77,450,7,577,35.85205395885483,37.55707234229951,503.59087369884566
20191116,639,3,960,8,867,93.13039708984475,61.64464813486555,712.2249547752897
20240413,164,3,599,13,945,59.065543257959185,78.66499824206197,807.2694584999788
20170321,265,77,498,6,309,10.909197611269432,22.07020887250934,276.0205935162212
20160127,251,89,262,10,846,25.86574361968101,102.90180110126185,717.2324552790571
20220610,414,18,663,4,735,26.54256027347905,49.28147402176897,659.175965704752
20150626,970,91,250,19,394,28.995431162492515,45.24395227473649,319.760616562771
20160603,56,10,967,8,159,8.84014117866431,14.07122739804105,136.08863142329466
20141028,159,15,516,4,231,12.849591833627787,23.037914759568853,195.11249340680337
20140522,464,50,7,14,890,74.64034987458194,68.10835749396537,747.2512926314527
20180805,496,80,440,7,781,59.9133655575601,57.541978036804196,663.5446564056357
20141026,8,24,250,8,966,75.3404806027791,62.04422660303689,828.615292794184
20160306,132,7,384,10,249,37.00522113940089,15.907508905424136,196.08726995517497
20200303,833,28,317,14,461,29.269450742102702,49.83005651509739,381.9004927427999
20141108,148,53,472,2,313,19.222713335247743,46.63854418632549,247.13874247842676
20230826,368,92,161,15,955,44.02072302258243,83.05313522356654,827.926141753851
20181111,935,47,264,16,541,38.84348243645152,28.648365284191456,473.50815227935703
20190427,23,64,151,18,761,110.59189757222941,90.45832318601633,559.9497792417542
20200623,442,62,942,12,680,94.30436624547173,78.21942925190285,507.4762045026254
20200829,29,62,597,15,498,72.3103702586996,43.55054954162471,382.1390801996757
20191128,512,70,64,16,648,74.18476960252059,82.65522487085923,491.1600055266202
20160713,784,65,703,1,579,49.01961975810668,68.20929164149939,461.7710886003939
20170107,303,96,443,3,357,12.692371066704627,49.056110749050426,295.25151818424496
20150610,166,88,552,17,575,66.25878118759283,73.80975998627979,434.93145882612737
20190317,457,40,699,14,214,10.393601923029042,11.298668039140733,192.30773003783023
20211030,208,82,286,8,260,13.579002216615924,28.00450594554764,218.41649183783645
20150929,730,73,663,15,197,25.100770279810238,19.78355649839498,152.1156732217948
20240205,306,76,649,4,752,109.91698412548229,74.22489469622107,567.8581211782966
20170901,842,21,956,19,779,38.88894670896702,63.192312651521306,676.9187406395117
20180512,178,36,192,18,784,104.42318135366801,104.4755001204231,575.1013185259089
20220804,835,60,190,12,979,88.47811326203846,109.16038964443906,781.3614970935225
20211114,584,89,416,5,548,62.68145217456211,52.860039357146974,432.4585084682909
20180423,594,5,376,1,982,44.91593099760328,98.554593835838,838.5294751665588
20210611,298,93,399,13,394,19.788037909577895,35.99340168339718,338.21856040702494
20191130,810,28,364,19,784,49.630552114453415,46.62090869746308,687.7485391880834
20230812,950,36,853,7,637,74.36078649574773,48.905901055685256,513.733312448567
20170129,426,25,236,4,603,79.36213302163996,65.41481806680903,458.223048911551
20210105,703,3,241,2,193,27.609836695852508,18.023424779988776,147.36673852415873
20240701,766,37,207,4,523,68.24535849032112,53.56209443394002,401.19254707573884
20140826,846,89,192,20,668,86.20661582915038,74.37275678309062,507.420627387759
20230819,29,64,563,12,568,70.41339448949043,61.69945806987881,435.88714744063077
20180706,204,32,520,2,893,115.24715226799277,59.891960039375064,717.8608876926321
20220418,524,73,789,10,175,21.54481003137099,20.5588657877996,132.89632418082942
20220802,624,46,902,8,572,33.742256347382146,61.29715060050609,476.9605930521118
20210815,562,12,586,8,984,115.7722272835998,103.71607123150343,764.5117014848968
20201214,236,77,415,8,131,11.041397338418275,7.059656925805568,112.89894573577615
20231122,482,95,49,16,539,31.63200368570456,64.21791646652186,443.15007984777355
20190117,379,42,540,16,454,53.405831744202224,47.49087326498587,353.1032949908119
20231115,972,81,397,9,343,34.47275740821052,31.428435940525468,277.098806651264
20200210,167,82,920,4,419,40.539929286549814,51.869311546859805,326.5907591665904
20190313,65,18,575,2,134,17.042707798938114,14.371172732798554,102.58611946826333
20230915,779,97,109,3,759,90.13531294456385,94.04651790615353,574.8181691492827
20211007,980,24,522,9,544,37.28309923990134,76.16438509784595,430.55251566225274
20240430,348,69,655,9,266,26.279696893956213,32.67657757303248,207.0437255330113
20190409,963,47,693,7,197,28.81975201193656,20.82722017648591,147.35302781157753
20230305,975,19,953,2,577,36.46346655854897,82.1628607118981,458.37367272955294
20170801,424,75,980,7,518,37.154561405525286,75.69251979422856,405.15291880024614
20170715,191,94,193,15,227,26.023088731667716,33.763709296663684,167.21320197166858
20180528,415,3,106,2,827,25.85573038667459,80.09150372300275,721.0527658903227
20161118,967,64,635,2,266,32.876384680543445,20.705245755627114,212.41836956382946
20160507,400,94,263,16,642,84.70102883199917,47.98524483036807,509.3137263376328
20230510,669,34,619,17,728,21.208027940124985,62.81933075143883,643.9726413084362
20220915,682,97,577,2,195,11.321482749357425,14.891730841675649,168.78678640896692
20240311,248,68,689,16,832,91.16584327096992,94.52000729599789,646.3141494330322
20201116,763,75,63,15,559,75.07577559975131,38.2784971271739,445.6457272730748
20150113,900,39,402,16,175,15.368785466037929,17.887841979640296,141.74337255432178
20190306,624,48,474,9,443,63.93039437180398,51.31598581583323,327.7536198123628
20170513,34,62,577,3,115,11.200325582381376,6.345723896326833,97.45395052129179
20221201,500,73,394,10,629,60.152377547574126,58.624125778163,510.2234966742629
20200724,366,38,668,8,995,91.97805484509553,51.33246622036253,851.689478934542
20160523,870,33,730,14,917,90.77386760857247,112.08875841324316,714.1373739781843
20210414,299,13,200,2,760,112.5055685857203,72.68536166285155,574.8090697514282
20151203,146,97,298,19,268,7.84793234843459,34.365180867979625,225.78688678358577
20170909,496,73,564,20,773,54.809944399169744,84.6488965655335,633.5411590352967
20141114,634,50,595,18,453,56.05370701771775,57.15148063190905,339.7948123503732
20140606,374,18,667,5,397,39.52886507054536,37.984786903423846,319.4863480260308
20171016,308,21,467,20,789,42.317246801024574,76.95773605666204,669.7250171423134
20231003,580,69,134,1,803,27.179725572562518,48.56121015154566,727.2590642758919
20140516,136,40,18,18,886,104.58329314697598,111.35594539586839,670.0607614571556
20210610,989,38,76,6,291,23.36365719058705,41.502060482745385,226.13428232666757
20140803,77,10,832,9,159,10.679959865534995,19.7884989638785,128.5315411705865
20180930,432,76,857,15,724,42.59994331813172,86.31754244263615,595.0825142392321
20220526,690,89,264,14,917,30.235632054247716,57.56891411758478,829.1954538281675
20220223,255,2,456,15,930,131.57657572681697,121.03774119388693,677.3856830792961
20170507,385,88,49,4,740,34.05201524439512,69.21627185994862,636.7317128956563
20140212,432,18,491,17,638,25.371088369784076,95.3364448473015,517.2924667829144
20190703,21,38,24,15,785,40.19321374296567,93.74004825013932,651.066738006895
20190906,910,11,53,18,831,69.43774858092506,93.33653049781023,668.2257209212647
20141004,445,21,725,11,627,83.93144235592106,51.88084655337576,491.18771109070315
20240606,891,97,493,5,221,22.88735193295065,30.342331149295777,167.77031691775358
20180905,128,32,107,17,554,21.644572335231683,66.65998278901262,465.6954448757557
20210320,975,28,851,9,884,122.16511645016543,106.81485477315587,655.0200287766787
20190407,478,42,317,1,252,6.867395212264631,23.544612502405048,221.58799228533033
20220415,210,72,926,18,726,59.88654117739603,75.9861545767916,590.1273042458124
20230726,940,57,496,4,941,96.45046753887279,73.64742501587779,770.9021074452494
20191024,526,83,683,17,834,72.62734877379287,65.6963861801924,695.6762650460147
20160427,540,75,801,12,793,20.051435332456364,65.99019435435085,706.9583703131927
20140113,916,26,915,13,957,138.250119865219,81.62978191966657,737.1200982151145
20231208,412,58,67,13,512,65.91040211091853,72.82990108619069,373.2596968028908
20151108,304,92,691,1,923,57.83851357856047,107.73667993734308,757.4248064840965
20220208,110,77,126,1,186,5.407285886846634,10.954265708694505,169.63844840445887
20140801,483,5,600,10,669,18.520744263357983,44.31437991632106,606.164875820321
20210819,448,70,472,3,888,88.63044513927753,46.118767177059155,753.2507876836632
20201024,579,4,245,8,181,21.873761778351017,22.507361315110362,136.61887690653862
20210912,127,97,913,5,576,37.964248502750564,84.51662191660566,453.5191295806438
20220711,29,87,50,3,896,87.91415445134346,95.75622571784726,712.3296198308093
20200420,301,2,834,17,446,46.95503501598496,33.417550425853925,365.62741455816115
20231122,200,83,84,17,153,8.798418393878968,11.796797179404217,132.40478442671682
20210925,327,45,483,4,544,50.57678271669844,59.93414269844353,433.48907458485803
20151207,917,64,812,7,582,47.99598216782004,82.31296678849978,451.6910510436802
20150322,151,64,843,5,547,30.46543147813866,69.55702416585436,446.977544356007
20160522,362,15,350,17,899,60.02045328681115,126.27099062844938,712.7085560847395
20190412,759,7,742,1,753,102.9515274496817,60.43494354871384,589.6135290016044
20170809,452,2,457,18,881,118.5289285686474,98.79907479304451,663.6719966383081
20140413,691,3,85,5,424,18.0187431944306,39.94355247140462,366.0377043341648
20220111,333,87,904,1,665,66.19479446755858,41.6911656993461,557.1140398330954
20220205,843,8,695,17,596,82.88731021429157,52.866696971916724,460.2459928137917
20160809,354,75,722,12,945,139.16425560259287,47.40225898272081,758.4334854146863
20160222,507,84,546,5,171,3.848161765314899,19.992386797869752,147.15945143681535
20240602,355,57,317,20,868,27.934540628781537,90.71169233189757,749.3537670393209
20240103,900,43,324,19,474,18.611994004085687,54.24354516111799,401.1444608347963
20240130,88,28,812,11,775,103.9805877046851,112.96940350621887,558.050008789096
20140111,563,21,796,1,864,23.260743781764262,106.09206153555093,734.6471946826848
20210320,637,32,696,10,850,78.24940121643756,84.79272454856385,686.9578742349986
20220505,176,58,289,12,761,97.71448609162088,114.05050734608909,549.23500656229
20200206,498,41,101,14,480,71.24635861822249,35.919201626535525,372.834439755242
20211031,172,76,233,20,284,24.95851367432201,24.504940216053708,234.53654610962428
20210814,949,27,812,3,650,91.2934097270901,40.328942464666966,518.377647808243
20160831,439,69,733,11,155,14.792502636490868,20.69310981924778,119.51438754426135
20200828,563,100,489,8,455,42.16776382289864,51.51899111162738,361.313245065474
20210414,737,87,113,15,788,20.860788368923526,76.2403271683853,690.8988844626912
20210423,622,53,302,14,521,61.14122743292012,42.02024911699314,417.83852345008677
20220306,765,74,172,5,726,24.49259091984096,54.20478747817454,647.3026216019845
20160907,583,52,928,11,387,48.61099331254603,27.893801709543386,310.4952049779106
20170615,595,84,36,7,823,40.924574200130735,94.05124792671461,688.0241778731547
20230620,119,49,886,11,547,40.12587582409231,37.08351264623778,469.79061152966995
20200607,44,48,806,7,483,14.108859961340409,66.8447889786659,402.0463510599937
20220228,441,59,313,19,370,19.45696218947344,31.590277916672402,318.95275989385414
20180212,342,47,961,10,437,17.82614577254789,61.35299312001254,357.82086110743955
20190410,460,63,761,13,756,40.59106322692297,66.90981718381698,648.4991195892601
20190626,921,82,560,15,399,22.90809796199263,24.40127150285602,351.69063053515134
20200622,368,55,462,10,995,117.54440241909714,110.74384239796996,766.7117551829328
20231026,990,42,380,13,318,31.585423988992122,17.07513771621865,269.33943829478926
20151107,782,94,502,5,371,38.27511974203899,24.06254198513407,308.66233827282696
20140517,452,56,255,16,725,15.57186404515701,41.94287544482897,667.485260510014
20181227,63,16,570,9,965,79.01167107269555,142.40523125898414,743.5830976683203
20240428,188,80,842,5,780,19.83845562412011,71.18163934028718,688.9799050355928
20161108,473,72,109,13,509,22.561062680942943,27.663138922335758,458.7757983967213
20221223,169,50,469,11,329,35.94363432278682,33.916057660009216,259.14030801720395
20200803,783,63,63,17,690,39.96595997253763,92.48544325751787,557.5485967699444
20221101,706,84,772,3,912,38.000188701960525,94.64912605531735,779.3506852427222
20210503,370,19,418,13,181,22.137359085063466,12.112902871729188,146.74973804320734
20240325,785,62,795,10,550,52.23545729366116,75.09634023340482,422.668202472934
20140331,738,100,169,15,187,3.8001300692166784,17.83904534964611,165.36082458113722
20150408,767,4,860,6,105,10.78693240831566,5.948752599675624,88.2643149920087
20240601,401,9,99,12,365,18.23893858723794,46.21619683189668,300.54486458086535
20230516,900,46,700,18,128,15.179089562166027,6.982585618198939,105.83832481963503
20190505,786,71,354,16,156,11.863484116823242,10.32906608411157,133.80744979906518
20190216,227,36,471,14,369,17.54958851130919,36.87642195708953,314.5739895316013
20180304,897,36,587,7,307,40.63360129945406,38.293697817012486,228.07270088353346
20141217,1000,84,428,4,653,93.63012868158535,35.77429041677434,523.5955809016403
20140114,683,28,273,19,402,44.22941821652785,20.195351926712416,337.57522985675973
20150523,97,47,318,5,121,12.933134633281975,7.056049179523633,101.0108161871944
20200805,854,34,57,20,140,20.840061560185237,14.16508323000423,104.99485520981054
20170724,305,20,337,11,852,121.8105623987091,125.66873156060046,604.5207060406905
20200712,174,57,41,16,492,13.044276425965071,59.76058628466479,419.1951372893701
20141029,781,54,596,10,297,31.136923157553333,17.63976379309108,248.22331304935557
20141215,433,74,77,12,593,62.28584219669493,48.76077255718012,481.953385246125
20200620,415,70,74,11,318,21.027080140390588,37.575746792810975,259.3971730667984
20190203,610,38,744,1,234,25.066468086292915,31.510554587682822,177.42297732602427
20200102,592,38,784,11,802,42.82928505897028,58.48787292084084,700.6828420201889
20140313,237,6,32,14,246,13.595062216624148,16.11848566523812,216.28645211813773
20140914,516,90,102,8,457,52.6633893593641,51.07489393890949,353.2617167017264
20230927,286,82,351,16,430,55.223725962756575,56.5903516792662,318.18592235797723
20230917,38,62,643,1,360,26.204749224426266,32.22150512674153,301.5737456488322
20230806,866,56,955,4,128,6.95841476464223,9.774509419649535,111.26707581570824
20220515,312,24,72,12,840,59.54608311091323,123.58402706664552,656.8698898224412
20191126,873,3,48,6,271,5.660044924789902,38.17194229036826,227.16801278484184
20211119,894,37,749,11,793,67.8654255758621,111.50082545415229,613.6337489699856
20171107,422,78,413,8,371,53.93118365996219,32.24530897333027,284.82350736670753
20231010,987,41,261,10,341,48.21098434467881,49.0171914058321,243.7718242494891
